1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pceA329281,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pcfA329282,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pcgA329283,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pchA329284,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pciA329285,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pcjA329286,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pckA329288,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pclA329289,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pcmA329290,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS2,CHG,388,pcnA320598,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcoA320600,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcpA320601,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcqA320602,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcrA320603,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcsA320607,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pctA329935,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcuA329938,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcvA329940,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcwA329943,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcxA329944,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pcyA329946,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pczA330082,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdaA330084,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdbA330086,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdcA330088,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pddA330090,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdeA330092,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdfA330181,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdgA330185,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdhA330189,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdiA330195,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdjA327099,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdkA327100,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdlA327101,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdmA327102,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdnA327103,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdoA327104,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdpA327106,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdqA327108,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdrA327109,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdsA327110,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdtA327111,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pduA327112,SPT,1
1394-97,05/20/2019 06:19:00 PM,CHIVIDAS3,CHG,388,pdvA327114,SPT,1
